Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
e5102d59d5a2b11ffadbf5f6cfadcf5d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9463529895571428
9964515ee117c7092c1c10d4919c4af4	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Parachlamydiaceae; g__Candidatus_Metachlamydia; s__Candidatus_Metachlamydia	0.8794269337428262
d6b1a31fff05e803b855c2e786b76e27	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9781563904211975
0cf668f4c5dcf9d3f91ec92d47b07e17	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9954945006193237
6f27f5b0636ce4a9c4376c4142f7b276	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PLTA13; f__PLTA13; g__PLTA13; s__uncultured_Sinobacteraceae	0.7266168656771458
f501a67816ea1e428dc2b4ffd64ce8da	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae	0.9999874335041355
69ca20aef52189f9db23b61677e4727b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.9999150846624445
6db03b315286ceedcf286173365c4a8a	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Fretibacterium	0.983064918136872
a0521b948561262202ea42b37077d782	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage	0.8290249680934147
06215f9952ecabd23b948d49be28859a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0.998704367013676
fe2a1474310d0451329424c9495a4d18	d__Bacteria; p__Firmicutes; c__Clostridia	0.9540090460098154
03173a5f9a0103073a2f0427f8f56257	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group	0.9585942810362028
d8f2549e0a2608a9edb5cce4c6bfda44	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.8164292618987491
180a6a9938879e61f990146036bbef55	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.936334062367481
0d89a9265f5e83b7dc950ceef5a1ff5a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	0.7721220285556722
ec5a7af33af311954e4e016368d4acb4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9997564106212357
0481a9db6f6c8efb4c0805cab9d7a809	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__IMCC26256; f__IMCC26256; g__IMCC26256	0.8968251166539076
